	img_name	gender	smiling
3834	3834.jpg	-1	1
3835	3835.jpg	-1	-1
3836	3836.jpg	1	-1
3837	3837.jpg	-1	1
3838	3838.jpg	-1	1
3839	3839.jpg	-1	1
3840	3840.jpg	-1	1
3841	3841.jpg	-1	1
3842	3842.jpg	-1	-1
3843	3843.jpg	-1	-1
3844	3844.jpg	1	1
3845	3845.jpg	1	1
3846	3846.jpg	-1	-1
3847	3847.jpg	-1	1
3848	3848.jpg	1	1
3849	3849.jpg	1	-1
3850	3850.jpg	-1	-1
3851	3851.jpg	-1	-1
3852	3852.jpg	1	-1
3853	3853.jpg	-1	1
3854	3854.jpg	-1	-1
3855	3855.jpg	-1	1
3856	3856.jpg	-1	1
3857	3857.jpg	1	1
3858	3858.jpg	1	-1
3859	3859.jpg	1	-1
3860	3860.jpg	-1	1
3861	3861.jpg	-1	-1
3862	3862.jpg	-1	1
3863	3863.jpg	1	1
3864	3864.jpg	1	1
3865	3865.jpg	1	-1
3866	3866.jpg	1	-1
3867	3867.jpg	1	-1
3868	3868.jpg	-1	1
3869	3869.jpg	-1	1
3870	3870.jpg	1	-1
3871	3871.jpg	1	-1
3872	3872.jpg	1	1
3873	3873.jpg	-1	-1
3874	3874.jpg	1	-1
3875	3875.jpg	1	-1
3876	3876.jpg	1	1
3877	3877.jpg	1	-1
3878	3878.jpg	1	1
3879	3879.jpg	1	-1
3880	3880.jpg	-1	-1
3881	3881.jpg	-1	1
3882	3882.jpg	1	-1
3883	3883.jpg	1	1
3884	3884.jpg	1	-1
3885	3885.jpg	1	1
3886	3886.jpg	1	-1
3887	3887.jpg	-1	1
3888	3888.jpg	-1	-1
3889	3889.jpg	1	-1
3890	3890.jpg	-1	-1
3891	3891.jpg	-1	-1
3892	3892.jpg	-1	-1
3893	3893.jpg	1	1
3894	3894.jpg	1	-1
3895	3895.jpg	-1	1
3896	3896.jpg	-1	-1
3897	3897.jpg	-1	-1
3898	3898.jpg	-1	1
3899	3899.jpg	-1	-1
3900	3900.jpg	-1	1
3901	3901.jpg	-1	1
3902	3902.jpg	-1	1
3903	3903.jpg	1	1
3904	3904.jpg	-1	1
3905	3905.jpg	-1	1
3906	3906.jpg	-1	-1
3907	3907.jpg	1	-1
3908	3908.jpg	1	-1
3909	3909.jpg	-1	1
3910	3910.jpg	-1	1
3911	3911.jpg	1	1
3912	3912.jpg	-1	1
3913	3913.jpg	1	-1
3914	3914.jpg	-1	-1
3915	3915.jpg	1	-1
3916	3916.jpg	-1	-1
3917	3917.jpg	-1	1
3918	3918.jpg	-1	1
3919	3919.jpg	-1	1
3920	3920.jpg	-1	-1
3921	3921.jpg	-1	-1
3922	3922.jpg	-1	-1
3923	3923.jpg	1	1
3924	3924.jpg	-1	1
3925	3925.jpg	-1	1
3926	3926.jpg	1	1
3927	3927.jpg	1	1
3928	3928.jpg	-1	1
3929	3929.jpg	-1	1
3930	3930.jpg	1	-1
3931	3931.jpg	-1	1
3932	3932.jpg	-1	1
3933	3933.jpg	-1	1
3934	3934.jpg	-1	1
3935	3935.jpg	-1	1
3936	3936.jpg	-1	1
3937	3937.jpg	1	1
3938	3938.jpg	-1	-1
3939	3939.jpg	1	-1
3940	3940.jpg	1	-1
3941	3941.jpg	1	1
3942	3942.jpg	1	-1
3943	3943.jpg	1	-1
3944	3944.jpg	-1	-1
3945	3945.jpg	1	-1
3946	3946.jpg	-1	-1
3947	3947.jpg	-1	1
3948	3948.jpg	-1	1
3949	3949.jpg	-1	-1
3950	3950.jpg	1	1
3951	3951.jpg	-1	-1
3952	3952.jpg	-1	-1
3953	3953.jpg	-1	1
3954	3954.jpg	1	-1
3955	3955.jpg	-1	1
3956	3956.jpg	-1	1
3957	3957.jpg	1	1
3958	3958.jpg	1	-1
3959	3959.jpg	-1	1
3960	3960.jpg	-1	-1
3961	3961.jpg	-1	1
3962	3962.jpg	-1	1
3963	3963.jpg	-1	1
3964	3964.jpg	-1	1
3965	3965.jpg	-1	-1
3966	3966.jpg	-1	1
3967	3967.jpg	-1	-1
3968	3968.jpg	-1	-1
3969	3969.jpg	1	-1
3970	3970.jpg	-1	1
3971	3971.jpg	-1	-1
3972	3972.jpg	-1	1
3973	3973.jpg	1	-1
3974	3974.jpg	1	-1
3975	3975.jpg	-1	-1
3976	3976.jpg	1	-1
3977	3977.jpg	1	-1
3978	3978.jpg	-1	-1
3979	3979.jpg	1	-1
3980	3980.jpg	1	1
3981	3981.jpg	-1	-1
3982	3982.jpg	1	-1
3983	3983.jpg	-1	1
3984	3984.jpg	-1	1
3985	3985.jpg	-1	1
3986	3986.jpg	1	-1
3987	3987.jpg	-1	1
3988	3988.jpg	-1	1
3989	3989.jpg	-1	1
3990	3990.jpg	1	1
3991	3991.jpg	1	1
3992	3992.jpg	1	1
3993	3993.jpg	1	1
3994	3994.jpg	-1	1
3995	3995.jpg	1	-1
3996	3996.jpg	-1	1
3997	3997.jpg	-1	-1
3998	3998.jpg	-1	1
3999	3999.jpg	1	-1
4000	4000.jpg	-1	1
4001	4001.jpg	1	-1
4002	4002.jpg	1	-1
4003	4003.jpg	1	-1
4004	4004.jpg	1	-1
4005	4005.jpg	1	1
4006	4006.jpg	1	-1
4007	4007.jpg	-1	-1
4008	4008.jpg	1	-1
4009	4009.jpg	1	-1
4010	4010.jpg	-1	1
4011	4011.jpg	-1	-1
4012	4012.jpg	-1	1
4013	4013.jpg	1	-1
4014	4014.jpg	1	-1
4015	4015.jpg	-1	-1
4016	4016.jpg	-1	1
4017	4017.jpg	1	1
4018	4018.jpg	-1	-1
4019	4019.jpg	-1	1
4020	4020.jpg	1	1
4021	4021.jpg	1	-1
4022	4022.jpg	1	-1
4023	4023.jpg	-1	-1
4024	4024.jpg	-1	1
4025	4025.jpg	-1	-1
4026	4026.jpg	-1	-1
4027	4027.jpg	1	-1
4028	4028.jpg	1	-1
4029	4029.jpg	-1	1
4030	4030.jpg	-1	1
4031	4031.jpg	1	1
4032	4032.jpg	-1	-1
4033	4033.jpg	-1	1
4034	4034.jpg	1	-1
4035	4035.jpg	1	1
4036	4036.jpg	1	-1
4037	4037.jpg	1	1
4038	4038.jpg	-1	1
4039	4039.jpg	1	-1
4040	4040.jpg	-1	1
4041	4041.jpg	1	1
4042	4042.jpg	-1	-1
4043	4043.jpg	1	-1
4044	4044.jpg	-1	-1
4045	4045.jpg	1	1
4046	4046.jpg	-1	1
4047	4047.jpg	1	1
4048	4048.jpg	-1	1
4049	4049.jpg	1	1
4050	4050.jpg	-1	-1
4051	4051.jpg	1	-1
4052	4052.jpg	-1	1
4053	4053.jpg	-1	1
4054	4054.jpg	-1	1
4055	4055.jpg	1	-1
4056	4056.jpg	-1	-1
4057	4057.jpg	1	1
4058	4058.jpg	1	1
4059	4059.jpg	-1	-1
4060	4060.jpg	-1	-1
4061	4061.jpg	-1	-1
4062	4062.jpg	1	-1
4063	4063.jpg	-1	-1
4064	4064.jpg	-1	-1
4065	4065.jpg	1	-1
4066	4066.jpg	1	-1
4067	4067.jpg	1	-1
4068	4068.jpg	-1	-1
4069	4069.jpg	-1	-1
4070	4070.jpg	1	-1
4071	4071.jpg	-1	-1
4072	4072.jpg	-1	-1
4073	4073.jpg	-1	1
4074	4074.jpg	-1	1
4075	4075.jpg	-1	-1
4076	4076.jpg	-1	1
4077	4077.jpg	-1	1
4078	4078.jpg	-1	1
4079	4079.jpg	1	1
4080	4080.jpg	1	1
4081	4081.jpg	-1	-1
4082	4082.jpg	-1	1
4083	4083.jpg	1	1
4084	4084.jpg	-1	1
4085	4085.jpg	-1	1
4086	4086.jpg	1	-1
4087	4087.jpg	1	-1
4088	4088.jpg	1	-1
4089	4089.jpg	-1	-1
4090	4090.jpg	-1	1
4091	4091.jpg	1	-1
4092	4092.jpg	-1	-1
4093	4093.jpg	-1	-1
4094	4094.jpg	-1	-1
4095	4095.jpg	1	-1
4096	4096.jpg	-1	-1
4097	4097.jpg	-1	-1
4098	4098.jpg	-1	1
4099	4099.jpg	-1	-1
4100	4100.jpg	1	1
4101	4101.jpg	1	-1
4102	4102.jpg	-1	1
4103	4103.jpg	1	-1
4104	4104.jpg	-1	-1
4105	4105.jpg	1	-1
4106	4106.jpg	-1	-1
4107	4107.jpg	1	1
4108	4108.jpg	1	-1
4109	4109.jpg	1	-1
4110	4110.jpg	1	-1
4111	4111.jpg	1	1
4112	4112.jpg	-1	-1
4113	4113.jpg	-1	-1
4114	4114.jpg	1	1
4115	4115.jpg	-1	-1
4116	4116.jpg	1	1
4117	4117.jpg	1	-1
4118	4118.jpg	-1	-1
4119	4119.jpg	-1	1
4120	4120.jpg	1	1
4121	4121.jpg	1	-1
4122	4122.jpg	-1	-1
4123	4123.jpg	-1	1
4124	4124.jpg	-1	1
4125	4125.jpg	-1	-1
4126	4126.jpg	1	1
4127	4127.jpg	1	1
4128	4128.jpg	-1	-1
4129	4129.jpg	-1	1
4130	4130.jpg	-1	1
4131	4131.jpg	1	1
4132	4132.jpg	1	1
4133	4133.jpg	1	1
4134	4134.jpg	1	-1
4135	4135.jpg	-1	-1
4136	4136.jpg	-1	1
4137	4137.jpg	-1	1
4138	4138.jpg	-1	1
4139	4139.jpg	-1	1
4140	4140.jpg	-1	-1
4141	4141.jpg	1	-1
4142	4142.jpg	-1	1
4143	4143.jpg	-1	-1
4144	4144.jpg	-1	-1
4145	4145.jpg	1	1
4146	4146.jpg	-1	-1
4147	4147.jpg	1	-1
4148	4148.jpg	-1	-1
4149	4149.jpg	1	1
4150	4150.jpg	-1	-1
4151	4151.jpg	-1	-1
4152	4152.jpg	-1	1
4153	4153.jpg	-1	1
4154	4154.jpg	1	-1
4155	4155.jpg	-1	1
4156	4156.jpg	-1	1
4157	4157.jpg	-1	1
4158	4158.jpg	1	1
4159	4159.jpg	-1	1
4160	4160.jpg	-1	1
4161	4161.jpg	1	-1
4162	4162.jpg	1	-1
4163	4163.jpg	-1	1
4164	4164.jpg	1	-1
4165	4165.jpg	1	1
4166	4166.jpg	-1	1
4167	4167.jpg	1	1
4168	4168.jpg	-1	1
4169	4169.jpg	-1	-1
4170	4170.jpg	1	-1
4171	4171.jpg	1	1
4172	4172.jpg	1	-1
4173	4173.jpg	-1	1
4174	4174.jpg	-1	-1
4175	4175.jpg	1	-1
4176	4176.jpg	-1	1
4177	4177.jpg	-1	1
4178	4178.jpg	1	1
4179	4179.jpg	-1	1
4180	4180.jpg	-1	1
4181	4181.jpg	-1	1
4182	4182.jpg	1	-1
4183	4183.jpg	1	1
4184	4184.jpg	1	-1
4185	4185.jpg	-1	-1
4186	4186.jpg	1	-1
4187	4187.jpg	1	-1
4188	4188.jpg	-1	1
4189	4189.jpg	-1	1
4190	4190.jpg	1	1
4191	4191.jpg	-1	-1
4192	4192.jpg	1	-1
4193	4193.jpg	-1	-1
4194	4194.jpg	-1	1
4195	4195.jpg	-1	-1
4196	4196.jpg	1	-1
4197	4197.jpg	1	1
4198	4198.jpg	1	-1
4199	4199.jpg	1	-1
4200	4200.jpg	-1	1
4201	4201.jpg	-1	1
4202	4202.jpg	-1	1
4203	4203.jpg	-1	1
4204	4204.jpg	-1	-1
4205	4205.jpg	1	-1
4206	4206.jpg	-1	1
4207	4207.jpg	-1	1
4208	4208.jpg	-1	1
4209	4209.jpg	-1	1
4210	4210.jpg	-1	1
4211	4211.jpg	1	-1
4212	4212.jpg	1	1
4213	4213.jpg	-1	-1
4214	4214.jpg	-1	1
4215	4215.jpg	-1	1
4216	4216.jpg	-1	1
4217	4217.jpg	-1	-1
4218	4218.jpg	-1	1
4219	4219.jpg	-1	1
4220	4220.jpg	1	1
4221	4221.jpg	-1	-1
4222	4222.jpg	-1	-1
4223	4223.jpg	-1	-1
4224	4224.jpg	-1	1
4225	4225.jpg	1	1
4226	4226.jpg	1	-1
4227	4227.jpg	-1	1
4228	4228.jpg	-1	1
4229	4229.jpg	1	1
4230	4230.jpg	1	-1
4231	4231.jpg	-1	-1
4232	4232.jpg	1	-1
4233	4233.jpg	-1	1
4234	4234.jpg	-1	-1
4235	4235.jpg	-1	1
4236	4236.jpg	-1	-1
4237	4237.jpg	1	1
4238	4238.jpg	-1	1
4239	4239.jpg	1	-1
4240	4240.jpg	-1	1
4241	4241.jpg	1	-1
4242	4242.jpg	1	1
4243	4243.jpg	1	-1
4244	4244.jpg	-1	1
4245	4245.jpg	1	-1
4246	4246.jpg	1	1
4247	4247.jpg	1	-1
4248	4248.jpg	1	1
4249	4249.jpg	1	-1
4250	4250.jpg	-1	1
4251	4251.jpg	1	-1
4252	4252.jpg	-1	1
4253	4253.jpg	-1	-1
4254	4254.jpg	-1	1
4255	4255.jpg	-1	1
4256	4256.jpg	-1	1
4257	4257.jpg	1	-1
4258	4258.jpg	-1	-1
4259	4259.jpg	1	-1
4260	4260.jpg	-1	-1
4261	4261.jpg	-1	-1
4262	4262.jpg	-1	1
4263	4263.jpg	-1	-1
4264	4264.jpg	-1	-1
4265	4265.jpg	-1	1
4266	4266.jpg	-1	1
4267	4267.jpg	-1	1
4268	4268.jpg	-1	-1
4269	4269.jpg	1	-1
4270	4270.jpg	1	1
4271	4271.jpg	-1	1
4272	4272.jpg	-1	-1
4273	4273.jpg	-1	1
4274	4274.jpg	-1	1
4275	4275.jpg	1	-1
4276	4276.jpg	-1	1
4277	4277.jpg	-1	1
4278	4278.jpg	1	-1
4279	4279.jpg	-1	1
4280	4280.jpg	1	1
4281	4281.jpg	-1	-1
4282	4282.jpg	1	-1
4283	4283.jpg	1	-1
4284	4284.jpg	1	-1
4285	4285.jpg	1	-1
4286	4286.jpg	1	1
4287	4287.jpg	1	1
4288	4288.jpg	1	-1
4289	4289.jpg	1	1
4290	4290.jpg	1	-1
4291	4291.jpg	1	1
4292	4292.jpg	1	1
4293	4293.jpg	1	-1
4294	4294.jpg	1	1
4295	4295.jpg	1	1
4296	4296.jpg	1	1
4297	4297.jpg	1	-1
4298	4298.jpg	1	-1
4299	4299.jpg	1	-1
4300	4300.jpg	1	-1
4301	4301.jpg	1	1
4302	4302.jpg	1	-1
4303	4303.jpg	1	-1
4304	4304.jpg	1	1
4305	4305.jpg	1	1
4306	4306.jpg	1	-1
4307	4307.jpg	1	-1
4308	4308.jpg	1	1
4309	4309.jpg	1	-1
4310	4310.jpg	1	-1
4311	4311.jpg	1	1
4312	4312.jpg	1	1
4313	4313.jpg	1	1
4314	4314.jpg	1	1
4315	4315.jpg	1	-1
4316	4316.jpg	1	1
4317	4317.jpg	1	-1
4318	4318.jpg	1	-1
4319	4319.jpg	1	-1
4320	4320.jpg	1	1
4321	4321.jpg	1	-1
4322	4322.jpg	1	1
4323	4323.jpg	1	-1
4324	4324.jpg	1	1
4325	4325.jpg	1	-1
4326	4326.jpg	1	1
4327	4327.jpg	1	1
4328	4328.jpg	1	1
4329	4329.jpg	1	1
4330	4330.jpg	1	-1
4331	4331.jpg	1	-1
4332	4332.jpg	1	1
4333	4333.jpg	1	-1
4334	4334.jpg	1	1
4335	4335.jpg	1	-1
4336	4336.jpg	1	-1
4337	4337.jpg	1	1
4338	4338.jpg	1	-1
4339	4339.jpg	1	1
4340	4340.jpg	1	1
4341	4341.jpg	1	1
4342	4342.jpg	1	1
4343	4343.jpg	1	-1
4344	4344.jpg	1	-1
4345	4345.jpg	1	1
4346	4346.jpg	1	-1
4347	4347.jpg	1	1
4348	4348.jpg	1	-1
4349	4349.jpg	1	-1
4350	4350.jpg	1	-1
4351	4351.jpg	1	-1
4352	4352.jpg	1	1
4353	4353.jpg	1	1
4354	4354.jpg	1	-1
4355	4355.jpg	1	-1
4356	4356.jpg	1	-1
4357	4357.jpg	1	-1
4358	4358.jpg	1	1
4359	4359.jpg	1	-1
4360	4360.jpg	1	1
4361	4361.jpg	1	-1
4362	4362.jpg	1	1
4363	4363.jpg	1	-1
4364	4364.jpg	1	-1
4365	4365.jpg	1	-1
4366	4366.jpg	1	-1
4367	4367.jpg	1	-1
4368	4368.jpg	1	-1
4369	4369.jpg	1	1
4370	4370.jpg	1	-1
4371	4371.jpg	1	-1
4372	4372.jpg	1	1
4373	4373.jpg	1	-1
4374	4374.jpg	1	-1
4375	4375.jpg	1	-1
4376	4376.jpg	1	-1
4377	4377.jpg	1	-1
4378	4378.jpg	1	-1
4379	4379.jpg	1	-1
4380	4380.jpg	1	1
4381	4381.jpg	1	-1
4382	4382.jpg	1	-1
4383	4383.jpg	1	-1
4384	4384.jpg	1	-1
4385	4385.jpg	1	1
4386	4386.jpg	1	-1
4387	4387.jpg	1	-1
4388	4388.jpg	1	-1
4389	4389.jpg	1	-1
4390	4390.jpg	1	-1
4391	4391.jpg	1	-1
4392	4392.jpg	1	-1
4393	4393.jpg	1	-1
4394	4394.jpg	1	-1
4395	4395.jpg	1	-1
4396	4396.jpg	1	1
4397	4397.jpg	1	-1
4398	4398.jpg	1	-1
4399	4399.jpg	1	1
4400	4400.jpg	1	-1
4401	4401.jpg	1	-1
4402	4402.jpg	1	-1
4403	4403.jpg	1	1
4404	4404.jpg	1	1
4405	4405.jpg	1	-1
4406	4406.jpg	1	-1
4407	4407.jpg	1	-1
4408	4408.jpg	1	-1
4409	4409.jpg	1	-1
4410	4410.jpg	1	1
4411	4411.jpg	1	-1
4412	4412.jpg	1	-1
4413	4413.jpg	1	-1
4414	4414.jpg	1	1
4415	4415.jpg	1	-1
4416	4416.jpg	1	1
4417	4417.jpg	1	-1
4418	4418.jpg	1	-1
4419	4419.jpg	1	-1
4420	4420.jpg	1	-1
4421	4421.jpg	1	-1
4422	4422.jpg	1	1
4423	4423.jpg	1	-1
4424	4424.jpg	1	1
4425	4425.jpg	1	1
4426	4426.jpg	1	1
4427	4427.jpg	1	-1
4428	4428.jpg	1	-1
4429	4429.jpg	1	-1
4430	4430.jpg	1	-1
4431	4431.jpg	1	-1
4432	4432.jpg	1	-1
4433	4433.jpg	1	1
4434	4434.jpg	1	1
4435	4435.jpg	1	-1
4436	4436.jpg	1	1
4437	4437.jpg	1	1
4438	4438.jpg	1	-1
4439	4439.jpg	1	1
4440	4440.jpg	1	-1
4441	4441.jpg	1	-1
4442	4442.jpg	1	-1
4443	4443.jpg	1	-1
4444	4444.jpg	1	1
4445	4445.jpg	1	1
4446	4446.jpg	1	1
4447	4447.jpg	1	1
4448	4448.jpg	1	-1
4449	4449.jpg	1	-1
4450	4450.jpg	1	1
4451	4451.jpg	1	-1
4452	4452.jpg	1	-1
4453	4453.jpg	1	1
4454	4454.jpg	1	-1
4455	4455.jpg	1	1
4456	4456.jpg	1	-1
4457	4457.jpg	1	1
4458	4458.jpg	1	-1
4459	4459.jpg	1	1
4460	4460.jpg	1	-1
4461	4461.jpg	1	1
4462	4462.jpg	1	1
4463	4463.jpg	1	-1
4464	4464.jpg	1	-1
4465	4465.jpg	1	-1
4466	4466.jpg	1	-1
4467	4467.jpg	1	-1
4468	4468.jpg	1	-1
4469	4469.jpg	1	1
4470	4470.jpg	1	-1
4471	4471.jpg	1	-1
4472	4472.jpg	1	1
4473	4473.jpg	1	-1
4474	4474.jpg	1	1
4475	4475.jpg	1	-1
4476	4476.jpg	1	1
4477	4477.jpg	1	-1
4478	4478.jpg	1	1
4479	4479.jpg	1	-1
4480	4480.jpg	1	-1
4481	4481.jpg	1	-1
4482	4482.jpg	1	-1
4483	4483.jpg	1	-1
4484	4484.jpg	1	-1
4485	4485.jpg	1	-1
4486	4486.jpg	1	-1
4487	4487.jpg	1	1
4488	4488.jpg	1	-1
4489	4489.jpg	1	1
4490	4490.jpg	1	1
4491	4491.jpg	1	-1
4492	4492.jpg	1	-1
4493	4493.jpg	1	-1
4494	4494.jpg	1	-1
4495	4495.jpg	1	-1
4496	4496.jpg	1	1
4497	4497.jpg	1	-1
4498	4498.jpg	1	-1
4499	4499.jpg	1	-1
4500	4500.jpg	1	-1
4501	4501.jpg	1	-1
4502	4502.jpg	1	-1
4503	4503.jpg	1	-1
4504	4504.jpg	1	-1
4505	4505.jpg	1	1
4506	4506.jpg	1	-1
4507	4507.jpg	1	1
4508	4508.jpg	1	-1
4509	4509.jpg	1	-1
4510	4510.jpg	1	-1
4511	4511.jpg	1	-1
4512	4512.jpg	1	1
4513	4513.jpg	1	-1
4514	4514.jpg	1	1
4515	4515.jpg	1	-1
4516	4516.jpg	1	-1
4517	4517.jpg	1	-1
4518	4518.jpg	1	-1
4519	4519.jpg	1	1
4520	4520.jpg	1	-1
4521	4521.jpg	1	-1
4522	4522.jpg	1	-1
4523	4523.jpg	1	1
4524	4524.jpg	1	-1
4525	4525.jpg	1	-1
4526	4526.jpg	1	-1
4527	4527.jpg	1	1
4528	4528.jpg	1	1
4529	4529.jpg	1	1
4530	4530.jpg	1	-1
4531	4531.jpg	1	-1
4532	4532.jpg	1	-1
4533	4533.jpg	1	-1
4534	4534.jpg	1	-1
4535	4535.jpg	1	-1
4536	4536.jpg	1	-1
4537	4537.jpg	1	-1
4538	4538.jpg	1	-1
4539	4539.jpg	1	-1
4540	4540.jpg	1	-1
4541	4541.jpg	1	1
4542	4542.jpg	1	-1
4543	4543.jpg	1	-1
4544	4544.jpg	1	-1
4545	4545.jpg	1	-1
4546	4546.jpg	1	-1
4547	4547.jpg	1	1
4548	4548.jpg	1	1
4549	4549.jpg	1	1
4550	4550.jpg	1	-1
4551	4551.jpg	1	1
4552	4552.jpg	1	1
4553	4553.jpg	1	1
4554	4554.jpg	1	1
4555	4555.jpg	1	-1
4556	4556.jpg	1	-1
4557	4557.jpg	1	-1
4558	4558.jpg	1	1
4559	4559.jpg	1	-1
4560	4560.jpg	1	1
4561	4561.jpg	1	1
4562	4562.jpg	1	-1
4563	4563.jpg	1	-1
4564	4564.jpg	1	-1
4565	4565.jpg	1	1
4566	4566.jpg	1	-1
4567	4567.jpg	1	-1
4568	4568.jpg	1	1
4569	4569.jpg	1	1
4570	4570.jpg	1	-1
4571	4571.jpg	1	1
4572	4572.jpg	1	-1
4573	4573.jpg	1	1
4574	4574.jpg	1	1
4575	4575.jpg	1	1
4576	4576.jpg	1	-1
4577	4577.jpg	1	-1
4578	4578.jpg	1	-1
4579	4579.jpg	1	1
4580	4580.jpg	1	-1
4581	4581.jpg	1	-1
4582	4582.jpg	1	1
4583	4583.jpg	1	-1
4584	4584.jpg	1	-1
4585	4585.jpg	1	1
4586	4586.jpg	1	-1
4587	4587.jpg	1	1
4588	4588.jpg	1	1
4589	4589.jpg	1	1
4590	4590.jpg	1	-1
4591	4591.jpg	1	-1
4592	4592.jpg	1	-1
4593	4593.jpg	1	-1
4594	4594.jpg	1	-1
4595	4595.jpg	1	-1
4596	4596.jpg	1	1
4597	4597.jpg	1	1
4598	4598.jpg	1	-1
4599	4599.jpg	1	1
4600	4600.jpg	1	1
4601	4601.jpg	1	1
4602	4602.jpg	1	1
4603	4603.jpg	1	-1
4604	4604.jpg	1	1
4605	4605.jpg	1	1
4606	4606.jpg	1	-1
4607	4607.jpg	1	1
4608	4608.jpg	1	-1
4609	4609.jpg	1	-1
4610	4610.jpg	1	-1
4611	4611.jpg	1	-1
4612	4612.jpg	1	1
4613	4613.jpg	1	-1
4614	4614.jpg	1	1
4615	4615.jpg	1	-1
4616	4616.jpg	1	-1
4617	4617.jpg	1	-1
4618	4618.jpg	1	-1
4619	4619.jpg	1	-1
4620	4620.jpg	1	-1
4621	4621.jpg	1	-1
4622	4622.jpg	1	1
4623	4623.jpg	1	-1
4624	4624.jpg	1	1
4625	4625.jpg	1	1
4626	4626.jpg	1	-1
4627	4627.jpg	1	-1
4628	4628.jpg	1	-1
4629	4629.jpg	1	-1
4630	4630.jpg	1	1
4631	4631.jpg	1	-1
4632	4632.jpg	1	-1
4633	4633.jpg	1	1
4634	4634.jpg	1	1
4635	4635.jpg	1	-1
4636	4636.jpg	1	-1
4637	4637.jpg	1	-1
4638	4638.jpg	1	-1
4639	4639.jpg	1	1
4640	4640.jpg	1	1
4641	4641.jpg	1	-1
4642	4642.jpg	1	1
4643	4643.jpg	1	-1
4644	4644.jpg	1	-1
4645	4645.jpg	1	-1
4646	4646.jpg	1	-1
4647	4647.jpg	1	-1
4648	4648.jpg	1	-1
4649	4649.jpg	1	-1
4650	4650.jpg	1	-1
4651	4651.jpg	1	1
4652	4652.jpg	1	-1
4653	4653.jpg	1	-1
4654	4654.jpg	1	1
4655	4655.jpg	1	-1
4656	4656.jpg	1	-1
4657	4657.jpg	1	-1
4658	4658.jpg	1	1
4659	4659.jpg	1	-1
4660	4660.jpg	1	-1
4661	4661.jpg	1	1
4662	4662.jpg	1	-1
4663	4663.jpg	1	-1
4664	4664.jpg	1	-1
4665	4665.jpg	1	-1
4666	4666.jpg	1	-1
4667	4667.jpg	1	-1
4668	4668.jpg	1	-1
4669	4669.jpg	1	1
4670	4670.jpg	1	1
4671	4671.jpg	1	-1
4672	4672.jpg	1	-1
4673	4673.jpg	1	1
4674	4674.jpg	1	1
4675	4675.jpg	1	1
4676	4676.jpg	1	1
4677	4677.jpg	1	1
4678	4678.jpg	1	1
4679	4679.jpg	1	-1
4680	4680.jpg	1	-1
4681	4681.jpg	1	1
4682	4682.jpg	1	1
4683	4683.jpg	1	-1
4684	4684.jpg	1	-1
4685	4685.jpg	1	-1
4686	4686.jpg	1	-1
4687	4687.jpg	1	-1
4688	4688.jpg	1	-1
4689	4689.jpg	1	-1
4690	4690.jpg	1	-1
4691	4691.jpg	1	-1
4692	4692.jpg	1	-1
4693	4693.jpg	1	1
4694	4694.jpg	1	1
4695	4695.jpg	1	-1
4696	4696.jpg	1	1
4697	4697.jpg	1	1
4698	4698.jpg	1	1
4699	4699.jpg	1	-1
4700	4700.jpg	1	1
4701	4701.jpg	1	1
4702	4702.jpg	1	1
4703	4703.jpg	1	1
4704	4704.jpg	1	-1
4705	4705.jpg	1	1
4706	4706.jpg	1	-1
4707	4707.jpg	1	-1
4708	4708.jpg	1	-1
4709	4709.jpg	1	-1
4710	4710.jpg	1	-1
4711	4711.jpg	1	1
4712	4712.jpg	1	1
4713	4713.jpg	1	-1
4714	4714.jpg	1	-1
4715	4715.jpg	1	-1
4716	4716.jpg	1	-1
4717	4717.jpg	1	1
4718	4718.jpg	1	1
4719	4719.jpg	1	-1
4720	4720.jpg	1	-1
4721	4721.jpg	1	1
4722	4722.jpg	1	1
4723	4723.jpg	1	1
4724	4724.jpg	1	1
4725	4725.jpg	1	1
4726	4726.jpg	1	1
4727	4727.jpg	1	1
4728	4728.jpg	1	1
4729	4729.jpg	1	1
4730	4730.jpg	1	1
4731	4731.jpg	1	1
4732	4732.jpg	1	1
4733	4733.jpg	1	1
4734	4734.jpg	1	1
4735	4735.jpg	1	1
4736	4736.jpg	1	1
4737	4737.jpg	1	1
4738	4738.jpg	1	1
4739	4739.jpg	1	1
4740	4740.jpg	1	1
4741	4741.jpg	1	1
4742	4742.jpg	1	1
4743	4743.jpg	1	1
4744	4744.jpg	1	1
4745	4745.jpg	1	1
4746	4746.jpg	1	1
4747	4747.jpg	1	1
4748	4748.jpg	1	1
4749	4749.jpg	1	1
4750	4750.jpg	1	1
4751	4751.jpg	1	1
4752	4752.jpg	1	1
4753	4753.jpg	1	1
4754	4754.jpg	1	1
4755	4755.jpg	1	1
4756	4756.jpg	1	1
4757	4757.jpg	1	1
4758	4758.jpg	1	1
4759	4759.jpg	1	1
4760	4760.jpg	1	1
4761	4761.jpg	1	1
4762	4762.jpg	1	1
4763	4763.jpg	1	1
4764	4764.jpg	1	1
4765	4765.jpg	1	1
4766	4766.jpg	1	1
4767	4767.jpg	1	1
4768	4768.jpg	1	1
4769	4769.jpg	1	1
4770	4770.jpg	1	1
4771	4771.jpg	1	1
4772	4772.jpg	1	1
4773	4773.jpg	1	1
4774	4774.jpg	1	1
4775	4775.jpg	1	1
4776	4776.jpg	1	1
4777	4777.jpg	1	1
